,MACD,Single Line
2021-09-14 09:30:00-04:00,0.0,0.0
2021-09-14 10:30:00-04:00,-0.014749728037088516,-0.0029499456074177036
2021-09-14 11:30:00-04:00,-0.0026129891971891084,-0.002882554325371985
2021-09-14 12:30:00-04:00,0.015708518857564968,0.0008356603112154057
2021-09-14 13:30:00-04:00,0.01153672475082601,0.002975873199137527
2021-09-14 14:30:00-04:00,-0.04054008883156257,-0.005727319207002491
2021-09-14 15:30:00-04:00,-0.07049304064042872,-0.018680463493687738
2021-09-15 09:30:00-04:00,-0.1721313020946269,-0.04937063121387557
2021-09-15 10:30:00-04:00,-0.23146148277849932,-0.08578880152680032
2021-09-15 11:30:00-04:00,-0.31199467657501145,-0.13102997653644255
2021-09-15 12:30:00-04:00,-0.3523892514443787,-0.1753018315180298
2021-09-15 13:30:00-04:00,-0.3461188219774982,-0.20946522960992348
2021-09-15 14:30:00-04:00,-0.3165926234412382,-0.23089070837618644
2021-09-15 15:30:00-04:00,-0.27502221246862746,-0.23971700919467465
2021-09-16 09:30:00-04:00,-0.32626992071247685,-0.2570275914982351
2021-09-16 10:30:00-04:00,-0.37478891372971646,-0.2805798559445314
2021-09-16 11:30:00-04:00,-0.41479328681839434,-0.307422542119304
2021-09-16 12:30:00-04:00,-0.410696334219125,-0.3280773005392682
2021-09-16 13:30:00-04:00,-0.2811615395562228,-0.31869414834265913
2021-09-16 14:30:00-04:00,-0.16688987268619826,-0.28833329321136697
2021-09-16 15:30:00-04:00,-0.08263810511050451,-0.24719425559119448
2021-09-17 09:30:00-04:00,-0.09865017670882992,-0.21748543981472157
2021-09-17 10:30:00-04:00,-0.17468621837072362,-0.208925595525922
2021-09-17 11:30:00-04:00,-0.22947618323546237,-0.21303571306783006
2021-09-17 12:30:00-04:00,-0.2650015506549437,-0.22342888058525281
2021-09-17 13:30:00-04:00,-0.3221224499656188,-0.24316759446132602
2021-09-17 14:30:00-04:00,-0.3647995540010385,-0.2674939863692685
2021-09-17 15:30:00-04:00,-0.4076398791412288,-0.2955231649236606
2021-09-20 09:30:00-04:00,-0.6423708796156404,-0.3648927078620566
2021-09-20 10:30:00-04:00,-0.7735898712819989,-0.44663214054604505
2021-09-20 11:30:00-04:00,-0.9525943866746047,-0.5478245897717571
2021-09-20 12:30:00-04:00,-1.0838192803287257,-0.6550235278831508
2021-09-20 13:30:00-04:00,-1.2636239296587064,-0.7767436082382619
2021-09-20 14:30:00-04:00,-1.325481055603106,-0.8864910977112308
2021-09-20 15:30:00-04:00,-1.2710902525743535,-0.9634109286838555
2021-09-21 09:30:00-04:00,-1.17968899790732,-1.0066665425285484
2021-09-21 10:30:00-04:00,-1.0770846241046002,-1.0207501588437589
2021-09-21 11:30:00-04:00,-0.9383136174851927,-1.0042628505720457
2021-09-21 12:30:00-04:00,-0.8346921862751486,-0.9703487177126664
2021-09-21 13:30:00-04:00,-0.7439148057336951,-0.9250619353168722
2021-09-21 14:30:00-04:00,-0.6189249319223649,-0.8638345346379708
2021-09-21 15:30:00-04:00,-0.5426631144409839,-0.7996002505985734
2021-09-22 09:30:00-04:00,-0.39456448741690053,-0.7185930979622389
2021-09-22 10:30:00-04:00,-0.27004809936146046,-0.6288840982420832
2021-09-22 11:30:00-04:00,-0.14612953273430662,-0.532333185140528
2021-09-22 12:30:00-04:00,-0.07492224363205935,-0.4408509968388343
2021-09-22 13:30:00-04:00,0.007447423866807412,-0.351191312697706
2021-09-22 14:30:00-04:00,0.0819405189843252,-0.26456494636129974
2021-09-22 15:30:00-04:00,0.1483363417989807,-0.18198468872924367
2021-09-23 09:30:00-04:00,0.34086715999308126,-0.07741431898477869
2021-09-23 10:30:00-04:00,0.45670689319433677,0.029409923451044415
2021-09-23 11:30:00-04:00,0.5478518151665668,0.1330983017941489
2021-09-23 12:30:00-04:00,0.69279040856172,0.24503672314766312
2021-09-23 13:30:00-04:00,0.7801040016623659,0.35205017885060375
2021-09-23 14:30:00-04:00,0.8128984396418417,0.4442198310088514
2021-09-23 15:30:00-04:00,0.8185588865687095,0.519087642120823
2021-09-24 09:30:00-04:00,0.7530384522215883,0.5658778041409761
2021-09-24 10:30:00-04:00,0.6484509738883446,0.5823924380904498
2021-09-24 11:30:00-04:00,0.6253304349491344,0.5909800374621867
2021-09-24 12:30:00-04:00,0.6284882555820559,0.5984816810861606
2021-09-24 13:30:00-04:00,0.591412749064304,0.5970678946817893
2021-09-24 14:30:00-04:00,0.5675035345834658,0.5911550226621247
2021-09-24 15:30:00-04:00,0.5455825637371703,0.5820405308771339
2021-09-27 09:30:00-04:00,0.47831566149530147,0.5612955570007675
2021-09-27 10:30:00-04:00,0.573317116960709,0.5636998689927558
2021-09-27 11:30:00-04:00,0.647604752727915,0.5804808457397876
2021-09-27 12:30:00-04:00,0.710393138909339,0.606463304373698
2021-09-27 13:30:00-04:00,0.7832955515242901,0.6418297538038165
2021-09-27 14:30:00-04:00,0.859510560297565,0.6853659151025662
2021-09-27 15:30:00-04:00,0.908630290659417,0.7300187902139363
2021-09-28 09:30:00-04:00,0.6260476658189731,0.7092245653349438
2021-09-28 10:30:00-04:00,0.28941722824590954,0.625263097917137
2021-09-28 11:30:00-04:00,0.04489711637950222,0.50918990160961
2021-09-28 12:30:00-04:00,-0.18525762312110317,0.37030039666346737
2021-09-28 13:30:00-04:00,-0.37264070874996946,0.22171217558078
2021-09-28 14:30:00-04:00,-0.5375402857677756,0.06986168331106889
2021-09-28 15:30:00-04:00,-0.7228320293010597,-0.08867705921135682
2021-09-29 09:30:00-04:00,-0.8233577940996213,-0.23561320618900972
2021-09-29 10:30:00-04:00,-0.9714218336257545,-0.3827749316763587
2021-09-29 11:30:00-04:00,-1.1569254510804399,-0.537605035557175
2021-09-29 12:30:00-04:00,-1.2416148312487394,-0.6784069946954879
2021-09-29 13:30:00-04:00,-1.26629598806241,-0.7959847933688724
2021-09-29 14:30:00-04:00,-1.2775842656722176,-0.8923046878295415
2021-09-29 15:30:00-04:00,-1.3117550328517211,-0.9761947568339775
2021-09-30 09:30:00-04:00,-1.0966265618069144,-1.0002811178285649
2021-09-30 10:30:00-04:00,-0.8517239785253992,-0.9705696899679318
2021-09-30 11:30:00-04:00,-0.705623609968697,-0.9175804739680848
2021-09-30 12:30:00-04:00,-0.5822787635143811,-0.8505201318773441
2021-09-30 13:30:00-04:00,-0.39431147744865314,-0.759278400991606
2021-09-30 14:30:00-04:00,-0.2977682928874259,-0.66697637937077
