,Open,High,Low,Close,Adj Close,Volume
2021-09-27 09:30:00-04:00,25.860000610351562,27.18000030517578,25.81999969482422,26.950000762939453,26.950000762939453,16718690
2021-09-27 10:30:00-04:00,26.950000762939453,27.270000457763672,26.639999389648438,26.83989906311035,26.83989906311035,7258759
2021-09-27 11:30:00-04:00,26.84000015258789,27.0049991607666,26.190000534057617,26.3799991607666,26.3799991607666,5267931
2021-09-27 12:30:00-04:00,26.3700008392334,26.399999618530273,25.899999618530273,25.90999984741211,25.90999984741211,4365560
2021-09-27 13:30:00-04:00,25.91990089416504,26.139999389648438,25.7406005859375,25.999900817871094,25.999900817871094,4533210
2021-09-27 14:30:00-04:00,25.9950008392334,26.290000915527344,25.950000762939453,26.104999542236328,26.104999542236328,3463404
2021-09-27 15:30:00-04:00,26.104999542236328,26.190000534057617,25.81999969482422,25.88990020751953,25.88990020751953,2590250
2021-09-28 09:30:00-04:00,26.229999542236328,26.40999984741211,24.6299991607666,24.938800811767578,24.938800811767578,11890474
2021-09-28 10:30:00-04:00,24.93000030517578,25.0,24.270000457763672,24.635000228881836,24.635000228881836,4805835
2021-09-28 11:30:00-04:00,24.6299991607666,24.780000686645508,24.149999618530273,24.700000762939453,24.700000762939453,4129276
2021-09-28 12:30:00-04:00,24.709999084472656,24.718299865722656,24.174999237060547,24.457700729370117,24.457700729370117,3079843
2021-09-28 13:30:00-04:00,24.454999923706055,24.600000381469727,24.290000915527344,24.590900421142578,24.590900421142578,2565393
2021-09-28 14:30:00-04:00,24.59000015258789,25.350000381469727,24.489999771118164,24.90999984741211,24.90999984741211,4123250
2021-09-28 15:30:00-04:00,24.914400100708008,25.020000457763672,24.489999771118164,24.559999465942383,24.559999465942383,2818247
2021-09-29 09:30:00-04:00,26.450000762939453,28.389999389648438,26.010000228881836,27.290000915527344,27.290000915527344,52117406
2021-09-29 10:30:00-04:00,27.29439926147461,27.829999923706055,26.459999084472656,26.557300567626953,26.557300567626953,24763460
2021-09-29 11:30:00-04:00,26.540000915527344,26.739999771118164,26.020000457763672,26.342199325561523,26.342199325561523,11224486
2021-09-29 12:30:00-04:00,26.350000381469727,27.350000381469727,26.229999542236328,27.0664005279541,27.0664005279541,7612412
2021-09-29 13:30:00-04:00,27.059999465942383,27.329999923706055,26.639999389648438,27.25,27.25,7903077
2021-09-29 14:30:00-04:00,27.25,27.540000915527344,26.36050033569336,26.415000915527344,26.415000915527344,8763560
2021-09-29 15:30:00-04:00,26.41819953918457,26.690000534057617,26.09000015258789,26.260000228881836,26.260000228881836,6897894
2021-09-30 09:30:00-04:00,26.920000076293945,26.972000122070312,25.5,25.598600387573242,25.598600387573242,18780377
2021-09-30 10:30:00-04:00,25.59000015258789,25.68000030517578,25.09000015258789,25.4606990814209,25.4606990814209,9095648
2021-09-30 11:30:00-04:00,25.468000411987305,25.48819923400879,25.1299991607666,25.226900100708008,25.226900100708008,4598111
2021-09-30 12:30:00-04:00,25.23419952392578,25.92620086669922,25.149999618530273,25.68000030517578,25.68000030517578,4742364
